provinceID = 9
year,week,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
1987 33   0.00,  0.00,  0.05,  0.16,  0.48,  1.40,  3.17,  5.43,  8.12,  9.84, 13.18, 16.25, 12.48, 10.33,  8.45,  5.38,  2.85,  1.45,  0.75,  0.22,  0.00
1987 34   0.00,  0.00,  0.11,  0.11,  0.54,  1.56,  3.87,  6.24,  7.85, 10.97, 13.50, 13.99, 12.16, 10.70,  7.69,  5.27,  2.74,  1.40,  0.70,  0.59,  0.00
1987 35   0.00,  0.00,  0.05,  0.32,  0.48,  2.58,  5.33,  7.37,  9.09, 11.67, 14.58, 12.37, 11.03,  9.47,  6.35,  4.79,  2.15,  1.67,  0.32,  0.22,  0.16
1987 36   0.00,  0.00,  0.11,  0.54,  1.34,  3.50,  7.48,  9.74, 10.76, 12.10, 12.37, 11.51,  9.63,  8.50,  5.54,  3.60,  1.78,  0.86,  0.38,  0.16,  0.11
1987 37   0.00,  0.00,  0.05,  0.48,  1.40,  4.73,  8.07, 10.60, 11.40, 10.87, 12.75, 10.65, 10.01,  7.53,  5.22,  2.80,  1.94,  0.75,  0.59,  0.11,  0.05
1987 38   0.00,  0.00,  0.00,  0.11,  1.13,  3.50,  8.07,  9.47, 12.05, 11.62, 13.45, 12.16,  9.41,  7.37,  5.65,  2.85,  1.94,  0.86,  0.22,  0.11,  0.05
1987 39   0.00,  0.00,  0.00,  0.05,  0.75,  2.90,  6.78,  9.58, 12.21, 13.18, 16.51, 12.75, 10.11,  6.94,  4.03,  2.31,  1.18,  0.32,  0.22,  0.16,  0.00
1987 40   0.00,  0.00,  0.05,  0.59,  1.18,  2.53,  5.92,  9.36, 13.07, 16.14, 19.90, 14.25,  7.69,  4.68,  2.69,  1.18,  0.43,  0.27,  0.00,  0.05,  0.00
1987 41   0.00,  0.00,  0.05,  0.16,  1.40,  2.37,  4.41,  6.56, 10.76, 13.50, 24.69, 17.81, 11.03,  4.09,  2.04,  0.86,  0.16,  0.05,  0.05,  0.00,  0.00
1987 42   0.00,  0.00,  0.00,  0.16,  1.08,  2.04,  3.87,  6.83,  8.77, 10.49, 26.57, 24.53, 10.97,  3.50,  1.02,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00
1987 43   0.00,  0.00,  0.00,  0.05,  0.75,  2.58,  4.20,  7.42, 10.01, 10.27, 32.44, 23.78,  7.37,  0.97,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1987 44   0.00,  0.00,  0.00,  0.11,  0.65,  2.42,  5.22,  6.24,  8.82,  8.98, 40.67, 23.56,  3.17,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1987 45   0.00,  0.00,  0.05,  0.05,  0.70,  2.64,  5.38,  7.37,  8.88, 10.87, 43.89, 18.88,  1.29,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1987 46   0.00,  0.00,  0.05,  0.32,  1.34,  3.98,  5.76,  9.90, 12.43, 11.14, 41.53, 12.96,  0.59,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1987 47   0.00,  0.00,  0.05,  0.81,  2.58,  5.76,  9.63, 14.42, 13.13, 12.00, 30.66, 10.11,  0.81,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1987 48   0.00,  0.00,  0.11,  1.34,  4.52,  9.95, 16.30, 14.36, 15.71, 12.91, 18.07,  5.97,  0.59,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1987 49   0.00,  0.00,  0.22,  1.61,  7.85, 14.04, 19.26, 18.77, 14.95, 12.53,  7.15,  3.23,  0.32,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1987 50   0.00,  0.00,  0.16,  3.60, 11.03, 17.64, 23.72, 18.77, 13.39,  6.94,  3.44,  1.13,  0.11,  0.00,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1987 51   0.00,  0.00,  0.38,  6.13, 15.76, 24.80, 22.97, 17.00,  9.36,  2.53,  0.70,  0.27,  0.05,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1987 52   0.00,  0.00,  0.43,  6.67, 21.19, 28.29, 23.94, 13.99,  3.71,  1.51,  0.22,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 01   0.00,  0.00,  0.43,  5.22, 19.69, 32.49, 26.73, 11.51,  2.69,  1.13,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 02   0.00,  0.00,  0.32,  4.36, 18.50, 32.92, 25.34, 14.09,  3.50,  0.75,  0.22,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 03   0.00,  0.00,  0.43,  3.60, 18.93, 32.87, 26.09, 12.80,  4.30,  0.75,  0.22,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 04   0.00,  0.00,  0.27,  3.17, 17.91, 32.22, 26.20, 13.02,  4.90,  1.78,  0.48,  0.00,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 05   0.00,  0.00,  0.05,  3.23, 15.60, 30.50, 26.36, 13.50,  6.40,  2.90,  1.02,  0.27,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 06   0.00,  0.00,  0.11,  3.93, 17.86, 28.08, 22.59, 13.99,  7.37,  3.07,  1.45,  1.45,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 07   0.00,  0.00,  0.38,  5.81, 19.15, 26.52, 19.90, 13.50,  6.56,  3.60,  1.88,  2.69,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 08   0.00,  0.00,  0.43,  5.70, 18.34, 24.31, 19.74, 13.82,  8.71,  3.60,  2.31,  2.96,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 09   0.00,  0.00,  0.43,  4.63, 16.78, 21.36, 18.67, 14.15,  9.63,  6.62,  3.98,  3.60,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 10   0.00,  0.00,  0.32,  4.84, 15.44, 21.25, 17.27, 13.66,  9.90,  6.89,  5.86,  4.41,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 11   0.00,  0.00,  0.16,  4.09, 14.09, 20.98, 17.48, 12.96, 10.60,  6.62,  6.40,  5.92,  0.70,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 12   0.00,  0.00,  0.16,  1.88, 11.08, 19.74, 19.47, 16.14,  9.84,  8.07,  4.84,  6.67,  1.94,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 13   0.00,  0.00,  0.11,  0.86,  5.49, 15.49, 23.78, 19.42, 13.99,  8.02,  5.11,  5.33,  1.88,  0.48,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 14   0.00,  0.00,  0.05,  0.48,  3.01,  8.77, 16.41, 20.82, 19.90, 12.96,  7.75,  5.97,  3.01,  0.65,  0.11,  0.05,  0.05,  0.00,  0.00,  0.00,  0.00
1988 15   0.00,  0.00,  0.00,  0.11,  0.97,  3.07,  7.69, 12.86, 18.40, 19.04, 15.71,  9.90,  7.37,  3.50,  1.18,  0.16,  0.05,  0.00,  0.00,  0.00,  0.00
1988 16   0.00,  0.00,  0.00,  0.11,  0.27,  1.83,  3.98,  8.07, 13.02, 15.98, 16.57, 16.14, 10.11,  6.99,  4.46,  1.99,  0.27,  0.22,  0.00,  0.00,  0.00
1988 17   0.00,  0.00,  0.00,  0.05,  0.16,  0.22,  1.88,  3.23,  6.51, 10.33, 12.59, 15.49, 15.33, 14.42,  8.82,  6.46,  3.12,  1.24,  0.16,  0.00,  0.00
1988 18   0.00,  0.00,  0.00,  0.00,  0.05,  0.27,  1.02,  1.40,  4.36,  6.40,  9.52, 13.23, 15.98, 17.00, 13.88,  9.04,  4.68,  2.31,  0.81,  0.05,  0.00
1988 19   0.00,  0.00,  0.00,  0.00,  0.05,  0.16,  0.43,  1.24,  2.26,  2.80,  6.02, 10.11, 14.36, 16.94, 18.77, 13.34,  8.23,  3.34,  1.34,  0.54,  0.05
1988 20   0.00,  0.00,  0.00,  0.00,  0.00,  0.27,  0.91,  1.18,  2.04,  3.17,  6.35, 11.24, 12.86, 16.84, 17.81, 12.75,  8.66,  4.25,  0.81,  0.70,  0.16
1988 21   0.00,  0.00,  0.00,  0.00,  0.11,  0.43,  1.24,  2.04,  2.85,  4.36,  9.20, 11.03, 14.90, 14.58, 15.60,  9.52,  6.99,  4.36,  1.72,  0.65,  0.43
1988 22   0.00,  0.00,  0.00,  0.05,  0.22,  0.59,  1.72,  2.15,  3.87,  6.94,  8.71, 11.73, 14.52, 13.23, 12.26,  8.82,  6.83,  4.41,  2.58,  1.02,  0.32
1988 23   0.00,  0.00,  0.00,  0.05,  0.32,  0.70,  1.40,  2.64,  4.03,  7.32,  9.36, 13.13, 11.78, 13.02, 11.73,  8.28,  6.89,  5.54,  2.58,  0.86,  0.38
1988 24   0.00,  0.00,  0.00,  0.11,  0.22,  0.59,  1.45,  2.42,  4.41,  6.67,  9.25, 11.83, 13.56, 12.21, 12.05,  9.47,  7.15,  4.79,  2.85,  0.65,  0.32
1988 25   0.00,  0.00,  0.00,  0.00,  0.22,  0.54,  1.29,  2.42,  4.36,  6.72, 10.49, 11.89, 13.07, 13.88, 12.59,  9.41,  6.78,  3.82,  1.94,  0.48,  0.11
1988 26   0.00,  0.00,  0.00,  0.00,  0.05,  0.75,  1.18,  2.74,  4.84,  7.64, 11.83, 12.37, 14.58, 15.28, 11.83,  8.50,  4.46,  2.37,  1.18,  0.27,  0.11
1988 27   0.00,  0.00,  0.00,  0.00,  0.00,  0.48,  1.18,  2.96,  6.19,  7.96, 12.10, 14.52, 16.46, 14.04, 11.67,  6.56,  2.85,  2.04,  0.65,  0.27,  0.05
1988 28   0.00,  0.00,  0.00,  0.00,  0.05,  0.43,  1.61,  3.28,  7.48,  8.88, 14.36, 15.55, 17.11, 12.32,  9.20,  5.38,  2.37,  0.91,  0.86,  0.16,  0.05
1988 29   0.00,  0.00,  0.00,  0.05,  0.11,  1.08,  2.47,  4.36,  8.34,  9.63, 15.17, 17.32, 14.52, 12.86,  6.94,  3.82,  1.72,  0.81,  0.65,  0.11,  0.05
1988 30   0.00,  0.00,  0.00,  0.22,  0.65,  0.81,  3.17,  5.59,  8.18, 13.39, 15.22, 16.08, 12.96, 11.40,  6.78,  3.07,  1.40,  0.65,  0.32,  0.11,  0.00
1988 31   0.00,  0.00,  0.05,  0.27,  0.65,  1.61,  3.34,  6.72,  8.77, 14.25, 14.74, 15.76, 12.53, 10.44,  5.49,  3.23,  1.24,  0.59,  0.22,  0.11,  0.00
1988 32   0.00,  0.00,  0.11,  0.32,  0.86,  2.42,  5.27,  6.29, 12.05, 14.42, 14.79, 15.17, 11.67,  7.96,  4.73,  1.99,  1.13,  0.65,  0.16,  0.00,  0.00
1988 33   0.00,  0.00,  0.11,  0.54,  1.40,  3.66,  5.81,  8.18, 12.05, 16.51, 14.31, 13.77, 10.76,  6.35,  3.23,  1.88,  0.81,  0.59,  0.05,  0.00,  0.00
1988 34   0.00,  0.05,  0.05,  0.27,  1.67,  3.23,  5.70,  8.28, 12.16, 15.38, 15.98, 14.15, 10.54,  6.19,  3.07,  1.78,  0.97,  0.48,  0.05,  0.00,  0.00
1988 35   0.00,  0.00,  0.11,  0.22,  1.24,  3.07,  6.19,  7.15, 12.05, 15.33, 17.21, 14.36, 10.33,  6.99,  3.55,  1.29,  0.65,  0.22,  0.05,  0.00,  0.00
1988 36   0.00,  0.00,  0.11,  0.59,  1.34,  3.98,  5.86, 10.44, 13.29, 15.49, 15.92, 13.23,  9.74,  5.54,  2.74,  1.24,  0.38,  0.11,  0.00,  0.00,  0.00
1988 37   0.00,  0.00,  0.05,  0.86,  1.61,  4.30,  7.58, 11.30, 14.74, 14.63, 15.98, 12.37,  7.85,  5.00,  2.47,  0.97,  0.16,  0.11,  0.00,  0.00,  0.00
1988 38   0.00,  0.00,  0.32,  0.43,  1.56,  2.64,  7.21, 10.27, 12.86, 14.31, 16.78, 12.26,  9.47,  6.19,  3.01,  1.88,  0.70,  0.05,  0.05,  0.00,  0.00
1988 39   0.00,  0.16,  0.00,  0.32,  0.81,  1.99,  4.79,  8.18, 10.11, 14.20, 15.55, 13.34, 12.59,  7.58,  4.95,  2.96,  1.45,  0.70,  0.27,  0.05,  0.00
1988 40   0.00,  0.05,  0.05,  0.16,  0.48,  1.83,  3.66,  6.29, 10.49, 12.80, 15.12, 14.79, 12.05,  8.61,  6.19,  3.93,  1.99,  1.02,  0.27,  0.05,  0.16
1988 41   0.00,  0.00,  0.00,  0.05,  0.22,  1.02,  1.56,  4.25,  7.91, 12.21, 14.09, 15.65, 15.55, 10.65,  7.21,  5.16,  2.85,  1.18,  0.27,  0.11,  0.05
1988 42   0.00,  0.00,  0.00,  0.00,  0.16,  0.32,  1.29,  3.23,  5.76,  8.34, 13.13, 15.81, 16.94, 13.99,  9.31,  5.81,  3.50,  1.56,  0.75,  0.11,  0.00
1988 43   0.00,  0.00,  0.00,  0.00,  0.00,  0.27,  0.75,  2.31,  4.95,  7.42, 12.43, 15.98, 17.05, 14.95, 11.46,  6.40,  3.71,  1.34,  0.97,  0.00,  0.00
1988 44   0.00,  0.00,  0.00,  0.00,  0.05,  0.38,  1.13,  4.73,  9.25, 13.72, 16.68, 16.68, 14.09, 11.51,  6.89,  2.64,  1.72,  0.48,  0.05,  0.00,  0.00
1988 45   0.00,  0.00,  0.00,  0.00,  0.16,  0.70,  2.47,  9.14, 15.17, 18.29, 18.29, 15.98, 10.97,  5.33,  2.53,  0.81,  0.11,  0.05,  0.00,  0.00,  0.00
1988 46   0.00,  0.00,  0.00,  0.05,  0.27,  1.13,  5.54, 13.77, 19.10, 20.23, 18.83, 12.16,  5.65,  2.37,  0.75,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00
1988 47   0.00,  0.00,  0.00,  0.05,  0.59,  3.07, 10.92, 17.64, 21.79, 20.49, 13.56,  7.75,  2.42,  1.08,  0.65,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 48   0.00,  0.00,  0.00,  0.11,  1.72,  8.12, 15.01, 25.34, 19.85, 17.37,  7.64,  3.07,  1.24,  0.32,  0.22,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 49   0.00,  0.00,  0.05,  0.43,  3.07, 11.51, 22.22, 24.85, 17.81, 11.62,  5.22,  2.26,  0.43,  0.38,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 50   0.00,  0.00,  0.11,  0.91,  5.97, 16.57, 25.12, 22.59, 14.36,  8.93,  3.44,  1.29,  0.65,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 51   0.00,  0.00,  0.27,  1.83,  7.80, 20.76, 25.44, 21.57, 11.73,  7.05,  2.26,  0.75,  0.48,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1988 52   0.00,  0.00,  0.38,  3.12, 10.76, 21.36, 26.25, 16.89, 11.24,  5.97,  2.37,  1.29,  0.38,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1989 01   0.00,  0.00,  0.91,  2.74, 12.26, 20.93, 23.29, 18.88, 10.76,  5.70,  2.96,  1.40,  0.11,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1989 02   0.00,  0.11,  1.08,  4.14, 13.66, 20.93, 21.79, 17.37, 11.35,  4.95,  3.17,  1.24,  0.22,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1989 03   0.00,  0.16,  1.29,  5.59, 14.47, 21.57, 21.19, 16.35, 10.49,  4.90,  2.64,  1.18,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1989 04   0.00,  0.27,  1.02,  5.49, 14.79, 20.28, 19.26, 17.43,  9.31,  6.56,  3.87,  1.67,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1989 05   0.00,  0.16,  1.18,  4.30, 13.18, 17.86, 19.15, 16.46, 11.46,  7.80,  7.21,  1.18,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1989 06   0.00,  0.05,  0.75,  3.01,  8.71, 17.43, 17.97, 17.21, 14.25,  9.84,  9.09,  1.67,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1989 07   0.00,  0.00,  0.43,  1.99,  6.83, 13.61, 20.23, 17.91, 17.05, 11.08,  7.80,  3.01,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1989 08   0.00,  0.11,  0.54,  1.67,  6.40, 13.56, 21.03, 21.03, 17.27, 10.81,  5.76,  1.78,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1989 09   0.00,  0.00,  0.38,  1.34,  5.06, 12.16, 20.06, 23.08, 18.72, 11.94,  5.38,  1.88,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1989 10   0.00,  0.00,  0.27,  0.59,  3.17,  8.88, 17.54, 25.17, 20.60, 14.20,  6.99,  2.53,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1989 11   0.00,  0.00,  0.11,  0.59,  2.26,  6.78, 16.08, 24.05, 23.51, 16.35,  7.69,  2.42,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1989 12   0.00,  0.00,  0.16,  0.38,  1.51,  5.06, 12.32, 23.99, 24.64, 19.42,  9.47,  2.80,  0.22,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1989 13   0.00,  0.00,  0.16,  0.22,  0.91,  3.93,  7.64, 19.10, 25.71, 21.79, 14.36,  5.43,  0.65,  0.05,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1989 14   0.00,  0.00,  0.22,  0.32,  0.81,  1.88,  5.27, 12.91, 22.97, 21.68, 20.87,  9.52,  3.07,  0.43,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1989 15   0.00,  0.00,  0.16,  0.48,  0.70,  1.51,  3.23,  7.15, 15.87, 22.16, 21.09, 17.64,  7.37,  1.88,  0.59,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00
1989 16   0.00,  0.05,  0.43,  0.38,  0.97,  1.45,  2.31,  5.06, 10.01, 16.57, 20.87, 20.76, 12.59,  6.78,  1.24,  0.48,  0.05,  0.00,  0.00,  0.00,  0.00
1989 17   0.11,  0.22,  0.32,  0.65,  1.18,  1.24,  2.04,  3.12,  6.13, 11.03, 15.12, 19.69, 16.57, 11.94,  7.64,  2.31,  0.59,  0.11,  0.00,  0.00,  0.00
1989 18   0.16,  0.27,  0.59,  0.54,  0.75,  1.08,  1.45,  2.53,  3.93,  7.58, 10.11, 15.55, 17.86, 16.68, 11.08,  6.24,  2.53,  0.75,  0.32,  0.00,  0.00
1989 19   0.00,  0.22,  0.43,  0.38,  0.65,  0.91,  1.08,  1.40,  2.85,  4.79,  6.78,  9.63, 13.93, 16.41, 14.36, 12.00,  7.64,  4.30,  1.51,  0.54,  0.22
1989 20   0.00,  0.16,  0.11,  0.32,  0.43,  0.97,  1.29,  1.99,  2.80,  4.63,  7.10,  8.39, 12.86, 14.52, 15.06, 12.37,  9.68,  4.25,  2.64,  0.32,  0.11
1989 21   0.00,  0.11,  0.11,  0.32,  0.59,  0.75,  1.51,  2.85,  4.03,  6.24,  8.88, 12.21, 13.39, 14.79, 12.86, 10.38,  6.94,  2.69,  1.08,  0.16,  0.11
1989 22   0.00,  0.11,  0.16,  0.32,  0.65,  1.40,  2.15,  4.03,  5.97,  8.77, 12.86, 13.07, 14.09, 13.93, 10.11,  7.21,  3.17,  1.51,  0.38,  0.11,  0.00
1989 23   0.00,  0.05,  0.16,  0.70,  1.18,  1.99,  3.39,  5.97,  9.25, 12.05, 14.15, 15.49, 11.89, 10.81,  6.89,  3.77,  1.24,  0.91,  0.05,  0.05,  0.00
1989 24   0.00,  0.16,  0.16,  1.18,  1.94,  3.01,  5.06,  8.66, 12.80, 14.90, 14.69, 13.39,  9.74,  7.15,  4.09,  1.83,  0.70,  0.43,  0.11,  0.00,  0.00
1989 25   0.00,  0.16,  0.43,  1.72,  2.37,  3.71,  7.10, 11.19, 14.95, 15.06, 13.61, 10.97,  8.45,  5.16,  3.01,  0.81,  0.91,  0.32,  0.05,  0.00,  0.00
1989 26   0.00,  0.32,  0.70,  2.10,  3.60,  5.22,  9.25, 12.96, 14.47, 15.33, 11.24,  9.41,  7.05,  4.57,  2.10,  0.75,  0.75,  0.11,  0.05,  0.00,  0.00
1989 27   0.11,  0.32,  1.29,  1.99,  4.41,  6.94,  9.90, 14.90, 14.52, 13.02, 12.80,  7.10,  6.35,  3.34,  1.45,  1.02,  0.32,  0.16,  0.05,  0.00,  0.00
1989 28   0.22,  0.65,  1.56,  2.58,  5.49,  7.48, 12.86, 15.71, 15.01, 12.37, 10.22,  6.51,  4.36,  2.47,  1.61,  0.38,  0.38,  0.16,  0.00,  0.00,  0.00
1989 29   0.59,  0.86,  2.15,  4.41,  6.56, 10.70, 14.74, 14.69, 13.18, 11.03,  8.07,  5.86,  2.90,  2.31,  1.13,  0.48,  0.27,  0.05,  0.00,  0.00,  0.00
1989 30   0.86,  1.51,  3.71,  6.51,  9.79, 13.02, 14.04, 12.59, 11.35,  9.20,  6.83,  4.36,  3.28,  1.56,  0.75,  0.43,  0.16,  0.05,  0.00,  0.00,  0.00
1989 31   1.45,  2.53,  4.57,  9.47, 11.83, 12.86, 11.51, 11.94,  9.20,  8.98,  6.19,  3.55,  2.90,  1.88,  0.59,  0.32,  0.22,  0.00,  0.00,  0.00,  0.00
1989 32   2.47,  4.20,  7.15,  9.95, 12.16, 11.57, 11.78,  9.74,  8.98,  8.39,  5.27,  3.66,  2.26,  1.40,  0.65,  0.22,  0.11,  0.05,  0.00,  0.00,  0.00
1989 33   2.26,  3.93,  8.66,  9.95, 10.76, 12.91, 10.38, 10.17,  8.61,  8.12,  6.51,  3.55,  1.67,  1.61,  0.59,  0.16,  0.11,  0.05,  0.00,  0.00,  0.00
1989 34   1.83,  2.58,  6.78,  9.31, 11.35, 12.00, 10.49, 11.51,  9.31,  7.15,  7.42,  4.79,  2.31,  1.40,  1.24,  0.38,  0.11,  0.05,  0.00,  0.00,  0.00
1989 35   1.13,  1.45,  4.14,  7.37, 10.65, 10.38, 13.34, 11.14,  9.79,  9.09,  8.34,  4.95,  3.60,  2.04,  1.61,  0.59,  0.32,  0.05,  0.00,  0.00,  0.00
1989 36   0.16,  0.65,  1.83,  4.09,  6.78,  9.84, 11.08, 12.86, 12.16,  9.79, 11.40,  7.80,  4.30,  3.28,  2.15,  1.18,  0.48,  0.16,  0.00,  0.00,  0.00
1989 37   0.05,  0.22,  0.43,  2.10,  3.98,  7.42,  8.23, 12.32, 12.96, 12.43, 12.64, 10.06,  6.99,  4.36,  2.69,  1.94,  0.81,  0.32,  0.05,  0.00,  0.00
1989 38   0.00,  0.11,  0.11,  0.54,  1.56,  2.96,  5.65,  7.85, 10.97, 11.57, 14.85, 11.46, 12.16,  7.26,  6.08,  3.82,  1.78,  1.02,  0.27,  0.00,  0.00
1989 39   0.00,  0.00,  0.05,  0.32,  0.86,  1.18,  2.42,  5.16,  7.69, 11.67, 11.14, 13.18, 13.93, 11.14,  9.63,  5.92,  2.90,  1.88,  0.70,  0.22,  0.00
1989 40   0.00,  0.00,  0.05,  0.16,  0.54,  1.02,  1.24,  3.23,  6.40,  7.64, 12.10, 13.61, 13.45, 13.56, 11.94,  8.23,  3.71,  1.67,  1.13,  0.27,  0.05
1989 41   0.00,  0.00,  0.00,  0.27,  0.32,  1.08,  1.67,  3.44,  5.76,  8.82, 12.37, 15.12, 15.71, 13.88, 10.17,  6.35,  3.12,  0.97,  0.65,  0.22,  0.11
1989 42   0.00,  0.00,  0.00,  0.22,  0.16,  1.34,  1.99,  3.98,  7.80, 11.73, 15.06, 16.51, 15.65, 12.48,  7.05,  3.98,  1.40,  0.38,  0.22,  0.05,  0.00
1989 43   0.00,  0.00,  0.00,  0.16,  0.22,  1.24,  2.26,  4.79,  8.77, 13.02, 15.76, 19.15, 16.68, 10.01,  5.49,  1.83,  0.38,  0.16,  0.11,  0.00,  0.00
1989 44   0.00,  0.00,  0.05,  0.22,  0.91,  1.29,  4.30,  6.78, 13.50, 14.74, 19.63, 18.77, 12.53,  5.59,  1.29,  0.32,  0.05,  0.00,  0.00,  0.00,  0.00
1989 45   0.00,  0.00,  0.00,  0.38,  0.70,  1.61,  3.44,  6.62, 12.59, 15.38, 16.73, 21.57, 14.79,  5.06,  1.02,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00
1989 46   0.00,  0.00,  0.00,  0.16,  0.70,  1.13,  2.69,  5.16, 10.70, 14.31, 13.23, 18.67, 20.39, 10.76,  1.78,  0.32,  0.00,  0.00,  0.00,  0.00,  0.00
1989 47   0.00,  0.00,  0.00,  0.05,  0.32,  0.91,  1.99,  5.59,  8.61, 12.91, 12.86, 15.28, 20.66, 14.20,  5.27,  1.29,  0.05,  0.00,  0.00,  0.00,  0.00
1989 48   0.00,  0.00,  0.00,  0.05,  0.43,  0.54,  3.71,  6.40, 10.60, 11.89, 13.13, 16.41, 19.15, 12.26,  4.52,  0.91,  0.00,  0.00,  0.00,  0.00,  0.00
1989 49   0.00,  0.00,  0.00,  0.22,  0.16,  1.88,  4.79,  7.91, 11.08, 11.46, 15.12, 20.28, 18.24,  7.05,  1.67,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00
1989 50   0.00,  0.05,  0.00,  0.22,  0.86,  2.47,  5.86,  8.28, 13.61, 12.96, 19.15, 18.45, 13.39,  3.71,  0.75,  0.16,  0.05,  0.00,  0.00,  0.00,  0.00
1989 51   0.00,  0.05,  0.00,  0.43,  1.34,  4.09,  7.21, 13.88, 16.84, 16.57, 16.19, 13.39,  8.23,  1.67,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1989 52   0.00,  0.05,  0.11,  0.81,  2.15,  6.29, 13.23, 18.40, 18.72, 14.85, 13.34,  8.12,  3.55,  0.38,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1990 01   0.00,  0.16,  0.22,  0.81,  2.69,  8.77, 17.48, 19.37, 15.87, 13.45, 11.46,  6.94,  2.64,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1990 02   0.00,  0.11,  0.43,  1.24,  3.77, 10.70, 19.96, 19.47, 14.90, 11.62, 10.97,  5.65,  1.08,  0.11,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1990 03   0.00,  0.05,  0.48,  1.34,  3.93, 11.46, 17.05, 20.39, 15.87, 10.22, 14.74,  4.03,  0.43,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
